algoritmo,metrica,entorno,resolucion_deg,repeticion,segmento,inicio_q,meta_q,exito,tiempo_planificacion_s,longitud_geometrica_rad,longitud_continua_rad,longitud_cartesiana_m,duracion_trayectoria_s,jerk_acumulado,manipulabilidad_min,manipulabilidad_mean,camino_grados
rrt,L1,E2,15.0,5,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",0,5.43906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
rrt,L1,E2,15.0,5,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.00561,1.4812,1.5237,0.2752,6.0,1550.45,0.0,0.00124,"[[0.0, 90.0, 0.0], [3.55, 94.24, 0.8], [6.3, 99.72, 1.18], [5.53, 104.02, 4.69], [4.76, 108.33, 8.21], [0.99, 110.62, 10.75], [357.5, 114.28, 12.2], [357.17, 115.32, 19.42], [359.7, 119.79, 21.01], [355.57, 123.14, 22.12], [354.37, 125.21, 27.45], [353.7, 127.64, 32.94], [357.03, 128.89, 36.96], [356.95, 136.14, 38.22], [359.06, 135.35, 32.53], [0.0, 135.0, 30.0]]"
rrt,L1,E2,15.0,5,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",0,5.18198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
rrt,L1,E2,15.0,5,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",0,0.44498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
rrt,L1,E3,6.0,1,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.03793,2.3038,2.3038,0.3698,6.4,517.78,0.00375,0.00375,"[[180.0, 150.0, 90.0], [171.41, 150.0, 90.0], [162.81, 150.0, 90.0], [154.22, 150.0, 90.0], [145.62, 150.0, 90.0], [137.03, 150.0, 90.0], [128.43, 150.0, 90.0], [119.84, 150.0, 90.0], [111.25, 150.0, 90.0], [102.65, 150.0, 90.0], [94.06, 150.0, 90.0], [85.46, 150.0, 90.0], [76.87, 150.0, 90.0], [68.27, 150.0, 90.0], [59.68, 150.0, 90.0], [51.08, 150.0, 90.0], [48.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,1,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,3.07043,4.3412,4.4394,0.5234,16.0,3656.21,0.0,0.00144,"[[48.0, 150.0, 90.0], [51.77, 149.34, 94.16], [50.21, 146.38, 98.24], [47.67, 149.65, 101.02], [43.86, 153.45, 102.01], [40.54, 156.38, 104.36], [40.09, 160.77, 108.11], [35.01, 162.61, 109.78], [32.03, 167.65, 110.36], [30.68, 174.03, 109.5], [30.74, 181.81, 108.74], [30.19, 189.16, 108.05], [26.07, 192.25, 109.44], [21.97, 195.5, 110.69], [19.06, 200.86, 110.36], [15.56, 205.11, 109.52], [12.5, 207.05, 105.92], [4.82, 207.18, 105.14], [1.04, 211.68, 104.83], [356.7, 212.32, 101.21], [353.04, 212.24, 106.07], [350.62, 214.44, 110.04], [345.99, 211.17, 110.74], [344.33, 212.72, 105.36], [337.56, 214.27, 105.08], [333.81, 218.08, 106.12], [326.54, 217.23, 106.61], [320.36, 216.42, 105.01], [319.79, 212.89, 109.5], [313.93, 211.56, 110.91], [312.08, 209.88, 105.84], [311.38, 212.48, 100.54], [309.45, 205.91, 100.64], [310.98, 200.11, 99.38], [311.12, 192.99, 98.04], [311.27, 185.88, 96.71], [311.41, 178.76, 95.38], [311.56, 171.64, 94.05], [311.7, 164.52, 92.72], [311.85, 157.41, 91.39], [312.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,1,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.03509,2.3748,2.386,0.3791,6.8,1228.69,0.00346,0.0037,"[[312.0, 150.0, 90.0], [303.41, 150.0, 90.0], [294.81, 150.0, 90.0], [286.22, 150.0, 90.0], [277.62, 150.0, 90.0], [269.03, 150.0, 90.0], [260.43, 150.0, 90.0], [251.84, 150.0, 90.0], [243.25, 150.0, 90.0], [235.1, 149.77, 89.78], [226.58, 149.81, 89.81], [218.05, 149.84, 89.85], [209.53, 149.88, 89.88], [206.81, 150.6, 95.03], [199.73, 151.7, 95.45], [193.42, 151.16, 93.71], [187.11, 150.61, 91.96], [180.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,2,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.01961,2.5655,2.6202,0.4,8.4,2291.82,0.0036,0.00374,"[[180.0, 150.0, 90.0], [175.67, 146.88, 88.86], [172.07, 150.49, 87.47], [163.68, 150.45, 87.64], [155.29, 150.42, 87.81], [146.9, 150.39, 87.98], [144.01, 149.8, 93.1], [135.7, 149.81, 92.83], [127.39, 149.83, 92.56], [125.17, 145.61, 94.71], [118.29, 145.63, 93.02], [110.51, 146.12, 92.68], [102.73, 146.6, 92.35], [96.1, 148.53, 92.32], [88.13, 148.77, 91.94], [85.98, 150.55, 87.27], [78.07, 150.43, 87.84], [75.28, 147.47, 90.68], [67.59, 148.19, 90.49], [59.89, 148.9, 90.3], [52.2, 149.61, 90.1], [48.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,2,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.08239,4.4917,4.6363,0.5883,17.6,5332.75,0.00071,0.00228,"[[48.0, 150.0, 90.0], [49.84, 151.48, 95.27], [52.56, 155.89, 96.73], [55.9, 159.12, 98.76], [52.42, 161.47, 101.54], [48.58, 163.5, 104.26], [51.77, 165.52, 107.64], [48.1, 169.2, 108.88], [41.8, 171.38, 108.76], [39.25, 176.46, 109.72], [37.91, 179.44, 105.46], [33.31, 179.71, 101.72], [29.62, 181.37, 104.96], [24.35, 181.72, 101.98], [21.64, 185.22, 99.6], [20.4, 184.74, 92.72], [17.78, 187.97, 89.97], [16.35, 186.98, 83.79], [10.08, 186.08, 82.37], [6.51, 183.63, 79.79], [2.82, 186.36, 77.61], [358.21, 188.44, 79.51], [354.04, 184.97, 80.46], [348.99, 187.62, 81.36], [345.18, 183.74, 82.25], [344.28, 191.43, 82.24], [343.94, 193.67, 88.26], [342.62, 193.94, 95.26], [340.72, 199.39, 96.5], [337.36, 203.5, 97.63], [331.68, 205.52, 98.53], [331.85, 203.51, 104.93], [324.35, 203.94, 105.6], [320.1, 202.05, 108.05], [317.81, 196.35, 107.45], [316.88, 191.27, 110.04], [316.31, 183.35, 110.15], [315.67, 178.39, 107.15], [313.38, 172.98, 106.26], [313.09, 168.12, 102.82], [312.8, 163.26, 99.38], [312.37, 158.71, 103.0], [312.23, 155.32, 97.94], [312.08, 151.93, 92.88], [312.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,2,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.01816,2.5626,2.6066,0.4118,8.8,2149.55,0.00366,0.00384,"[[312.0, 150.0, 90.0], [303.41, 150.0, 90.0], [299.11, 152.42, 88.12], [296.66, 148.38, 86.02], [293.15, 151.23, 83.78], [285.09, 151.14, 84.23], [277.02, 151.05, 84.67], [272.43, 150.93, 80.78], [264.69, 150.85, 81.56], [256.95, 150.77, 82.33], [252.69, 148.5, 80.26], [249.28, 147.65, 84.59], [243.67, 150.56, 84.53], [241.21, 153.64, 87.59], [235.98, 156.92, 87.67], [228.61, 156.01, 87.98], [221.23, 155.1, 88.29], [213.85, 154.19, 88.59], [207.71, 153.55, 90.41], [200.19, 152.59, 90.3], [192.67, 151.62, 90.19], [185.15, 150.66, 90.08], [180.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,3,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.03826,2.4273,2.4519,0.4033,7.2,1804.57,0.00373,0.00381,"[[180.0, 150.0, 90.0], [171.41, 150.0, 90.0], [162.81, 150.0, 90.0], [159.24, 147.8, 87.18], [151.11, 148.14, 87.05], [145.68, 150.3, 86.04], [142.47, 147.19, 83.76], [139.5, 147.37, 89.21], [131.21, 147.6, 89.28], [122.93, 147.84, 89.36], [114.64, 148.08, 89.43], [106.36, 148.32, 89.5], [98.07, 148.56, 89.57], [89.79, 148.8, 89.64], [81.5, 149.04, 89.71], [73.22, 149.27, 89.78], [64.94, 149.51, 89.85], [56.65, 149.75, 89.93], [48.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,3,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.46266,7.5176,7.7179,1.3243,29.2,6524.64,0.00274,0.00349,"[[48.0, 150.0, 90.0], [50.69, 152.86, 93.05], [52.52, 159.61, 93.06], [54.14, 162.74, 89.22], [57.04, 164.7, 85.48], [58.26, 167.88, 81.29], [63.38, 167.38, 78.31], [63.5, 164.94, 72.28], [67.74, 160.96, 71.91], [70.61, 158.73, 68.41], [71.81, 156.9, 62.85], [75.75, 156.19, 58.9], [77.3, 152.23, 55.81], [80.47, 148.46, 54.16], [85.21, 148.16, 50.61], [87.78, 145.37, 47.37], [94.16, 143.97, 46.56], [95.43, 140.05, 43.15], [99.84, 141.03, 39.94], [105.52, 142.54, 38.54], [108.9, 144.24, 35.02], [115.97, 145.7, 35.08], [122.2, 146.22, 36.93], [130.1, 146.22, 36.23], [136.86, 144.4, 36.21], [144.2, 144.59, 35.15], [148.1, 142.36, 37.62], [152.24, 144.46, 39.97], [154.39, 143.25, 45.2], [161.01, 141.51, 44.97], [166.34, 142.8, 46.94], [170.6, 141.75, 50.22], [171.18, 141.16, 57.66], [173.41, 137.53, 60.39], [178.03, 141.26, 60.63], [178.8, 141.6, 68.11], [182.01, 137.75, 69.64], [186.49, 137.25, 73.26], [187.37, 133.17, 76.89], [194.61, 131.94, 76.76], [198.58, 127.54, 76.99], [201.91, 124.05, 78.77], [206.51, 120.3, 79.0], [206.89, 115.9, 82.82], [206.03, 115.43, 90.08], [208.72, 111.85, 92.41], [210.5, 107.49, 94.85], [213.68, 103.9, 96.69], [216.97, 102.85, 100.94], [221.78, 99.62, 100.4], [226.48, 101.33, 102.58], [232.28, 100.38, 104.41], [236.05, 99.09, 107.96], [236.85, 106.48, 108.36], [243.23, 106.47, 110.58], [249.81, 106.38, 108.66], [252.24, 112.19, 108.31], [259.26, 112.08, 106.83], [262.66, 108.65, 105.07], [268.9, 109.25, 103.31], [273.72, 109.85, 106.49], [275.78, 106.65, 103.15], [280.13, 103.76, 101.8], [283.18, 108.18, 100.67], [286.22, 112.6, 99.54], [289.27, 117.02, 98.42], [292.32, 121.44, 97.29], [295.36, 125.86, 96.16], [296.48, 127.17, 90.0], [299.95, 132.29, 90.0], [303.43, 137.4, 90.0], [306.91, 142.52, 90.0], [310.39, 147.63, 90.0], [312.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,3,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.01846,2.5896,2.6239,0.4369,8.0,1888.61,0.00356,0.00377,"[[312.0, 150.0, 90.0], [307.35, 149.99, 93.94], [299.02, 149.99, 93.68], [290.68, 149.99, 93.42], [289.85, 145.13, 90.53], [288.01, 142.04, 86.86], [280.48, 141.86, 85.98], [272.81, 142.48, 86.29], [265.14, 143.1, 86.59], [257.48, 143.72, 86.9], [256.3, 144.43, 93.62], [248.63, 144.99, 93.25], [240.96, 145.55, 92.89], [233.29, 146.11, 92.52], [225.62, 146.67, 92.16], [217.95, 147.23, 91.8], [210.28, 147.79, 91.43], [205.53, 149.64, 89.45], [197.23, 149.76, 89.63], [188.93, 149.87, 89.81], [180.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,4,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.03225,2.7344,2.7749,0.4009,9.2,1857.67,0.00332,0.00367,"[[180.0, 150.0, 90.0], [182.22, 153.46, 87.08], [177.73, 155.24, 84.76], [174.5, 151.88, 82.76], [171.79, 154.6, 79.6], [169.3, 156.27, 84.04], [164.83, 160.2, 84.23], [161.61, 164.2, 85.6], [158.97, 165.91, 89.85], [151.46, 164.83, 89.86], [143.96, 163.76, 89.87], [136.45, 162.68, 89.88], [128.94, 161.6, 89.89], [121.43, 160.53, 89.9], [117.81, 156.23, 89.22], [110.0, 155.54, 89.31], [102.09, 155.1, 89.56], [94.3, 154.37, 89.62], [86.5, 153.63, 89.69], [81.37, 150.73, 90.24], [73.02, 150.55, 90.18], [64.67, 150.37, 90.12], [56.31, 150.18, 90.06], [48.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,4,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.31211,4.413,4.506,0.5047,16.8,3570.25,0.0,0.0016,"[[48.0, 150.0, 90.0], [55.66, 150.57, 89.64], [56.73, 157.5, 89.05], [60.45, 160.14, 91.29], [61.63, 163.81, 95.03], [64.9, 166.68, 97.48], [69.63, 170.09, 97.94], [72.85, 170.3, 103.1], [74.18, 174.55, 106.12], [70.85, 177.25, 108.69], [66.1, 180.46, 109.33], [58.49, 180.35, 110.2], [55.8, 185.75, 109.7], [49.84, 187.73, 109.04], [49.94, 195.14, 110.13], [46.79, 200.33, 109.87], [42.0, 203.97, 109.7], [34.89, 204.27, 110.88], [28.86, 206.33, 110.37], [22.49, 207.98, 109.79], [15.08, 207.54, 110.53], [12.33, 207.47, 104.75], [7.63, 209.63, 103.01], [5.6, 210.62, 108.58], [359.66, 209.61, 110.22], [354.44, 212.53, 110.68], [348.28, 213.51, 109.22], [344.8, 216.64, 107.24], [340.23, 218.09, 109.81], [335.55, 217.1, 106.89], [336.11, 211.58, 104.38], [331.57, 208.02, 103.89], [329.73, 202.57, 102.58], [327.89, 197.11, 101.28], [326.05, 191.66, 99.97], [324.21, 186.21, 98.67], [322.38, 180.76, 97.36], [320.54, 175.31, 96.06], [318.7, 169.86, 94.75], [316.86, 164.41, 93.45], [315.02, 158.96, 92.14], [313.18, 153.51, 90.84], [312.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,4,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.02526,2.3297,2.3367,0.3785,6.8,903.75,0.00369,0.00376,"[[312.0, 150.0, 90.0], [303.41, 150.0, 90.0], [294.81, 150.0, 90.0], [286.22, 150.0, 90.0], [277.62, 150.0, 90.0], [269.03, 150.0, 90.0], [260.43, 150.0, 90.0], [254.06, 149.27, 91.49], [245.72, 149.35, 91.32], [237.37, 149.43, 91.16], [229.03, 149.52, 90.99], [220.69, 149.6, 90.82], [216.66, 147.53, 88.32], [208.93, 148.05, 88.68], [201.21, 148.57, 89.03], [193.49, 149.09, 89.38], [185.77, 149.61, 89.74], [180.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,5,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.03219,2.8177,2.8659,0.4643,9.6,2400.49,0.0036,0.00383,"[[180.0, 150.0, 90.0], [177.76, 147.06, 93.41], [176.96, 144.69, 87.98], [171.73, 144.14, 85.17], [170.63, 140.55, 89.07], [165.85, 139.4, 91.73], [158.07, 140.1, 91.62], [150.29, 140.8, 91.5], [142.51, 141.5, 91.39], [140.05, 143.61, 95.42], [138.03, 146.25, 91.49], [134.75, 148.65, 88.57], [132.82, 144.72, 85.85], [128.45, 141.0, 85.34], [125.71, 139.52, 89.72], [118.16, 140.53, 89.74], [110.61, 141.55, 89.77], [103.06, 142.57, 89.8], [95.51, 143.59, 89.83], [87.97, 144.61, 89.85], [80.42, 145.63, 89.88], [72.87, 146.64, 89.91], [65.32, 147.66, 89.94], [57.77, 148.68, 89.96], [48.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,5,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.36686,3.3839,3.4661,0.4185,13.2,2473.09,0.00123,0.00254,"[[48.0, 150.0, 90.0], [45.96, 151.99, 94.56], [44.17, 155.68, 97.67], [40.08, 157.36, 100.51], [38.32, 160.92, 97.24], [35.19, 164.92, 95.76], [33.81, 166.22, 101.67], [33.24, 170.32, 105.59], [31.43, 173.74, 108.95], [29.0, 178.04, 110.82], [25.49, 179.51, 107.2], [22.52, 182.12, 104.19], [20.5, 185.14, 107.76], [18.6, 188.88, 110.72], [12.32, 190.33, 109.86], [5.76, 188.56, 110.12], [3.94, 183.23, 108.67], [3.53, 183.45, 100.72], [355.57, 183.06, 100.47], [350.17, 183.46, 97.69], [349.08, 183.79, 90.51], [343.75, 185.45, 88.92], [341.56, 185.16, 82.8], [338.35, 189.09, 81.34], [333.92, 193.16, 81.25], [327.61, 192.78, 83.16], [325.55, 187.14, 84.06], [323.5, 181.5, 84.96], [321.44, 175.87, 85.86], [318.14, 171.2, 86.49], [316.43, 165.3, 87.47], [314.72, 159.39, 88.44], [313.01, 153.48, 89.42], [312.0, 150.0, 90.0]]"
rrt,L1,E3,6.0,5,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.01317,2.4477,2.474,0.387,7.6,2000.76,0.00358,0.00377,"[[312.0, 150.0, 90.0], [303.41, 150.0, 90.0], [294.81, 150.0, 90.0], [292.53, 151.52, 85.21], [287.39, 149.38, 83.9], [282.89, 153.4, 83.97], [275.01, 153.14, 84.43], [267.14, 152.88, 84.89], [259.27, 152.62, 85.35], [251.4, 152.36, 85.81], [243.52, 152.1, 86.27], [240.43, 154.88, 88.99], [234.37, 155.0, 91.42], [226.69, 154.29, 91.22], [220.6, 152.54, 91.98], [212.87, 152.06, 91.6], [205.13, 151.57, 91.22], [197.4, 151.09, 90.85], [189.66, 150.6, 90.47], [180.0, 150.0, 90.0]]"
rrt,L1,E3,8.0,1,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.03257,2.306,2.3188,0.3673,6.8,1259.49,0.00355,0.00375,"[[176.0, 152.0, 88.0], [167.41, 152.0, 88.0], [158.81, 152.0, 88.0], [150.22, 152.0, 88.0], [141.62, 152.0, 88.0], [133.03, 152.0, 88.0], [125.14, 152.45, 87.74], [116.63, 152.4, 87.77], [108.11, 152.35, 87.8], [102.92, 149.01, 87.87], [96.57, 149.43, 89.69], [94.02, 151.73, 93.43], [86.37, 151.78, 92.53], [78.73, 151.82, 91.63], [71.08, 151.87, 90.72], [63.43, 151.91, 89.82], [55.78, 151.95, 88.92], [48.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,1,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.19458,4.5167,4.6453,0.5291,16.4,5339.92,0.0,0.0016,"[[48.0, 152.0, 88.0], [50.69, 154.06, 84.15], [53.3, 154.51, 89.67], [55.71, 157.86, 92.52], [59.63, 159.41, 95.64], [57.54, 164.36, 97.19], [54.49, 168.98, 98.12], [49.21, 171.01, 99.4], [49.18, 170.8, 107.77], [46.74, 175.2, 109.52], [41.62, 178.61, 109.45], [38.28, 178.52, 114.61], [34.81, 183.2, 115.05], [29.91, 186.83, 114.99], [24.48, 183.91, 115.22], [19.16, 186.96, 115.44], [11.11, 187.51, 115.44], [7.91, 192.38, 115.96], [1.94, 194.03, 114.97], [358.9, 198.18, 113.57], [354.94, 202.01, 112.77], [352.09, 205.38, 115.14], [344.31, 205.49, 114.43], [339.89, 201.52, 114.23], [338.29, 208.32, 114.02], [335.83, 213.53, 114.94], [328.62, 213.89, 115.97], [327.54, 217.99, 112.55], [320.91, 217.44, 111.13], [315.29, 218.49, 109.22], [310.56, 216.86, 111.45], [310.7, 210.65, 109.2], [310.84, 204.44, 106.96], [310.97, 198.23, 104.71], [310.33, 198.29, 96.82], [310.58, 191.28, 95.49], [310.83, 184.28, 94.15], [311.09, 177.27, 92.82], [310.36, 172.52, 89.7], [310.19, 166.1, 91.7], [310.98, 159.92, 90.08], [312.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,1,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.02996,2.7481,2.7937,0.4685,9.6,1834.36,0.00371,0.00388,"[[312.0, 152.0, 88.0], [306.35, 149.98, 88.92], [302.5, 148.04, 86.12], [294.28, 148.3, 86.24], [290.09, 145.07, 87.41], [289.29, 139.06, 85.62], [284.74, 138.08, 82.56], [281.83, 137.49, 87.65], [274.29, 138.52, 87.68], [266.76, 139.56, 87.7], [259.22, 140.59, 87.72], [251.68, 141.62, 87.75], [244.15, 142.66, 87.77], [236.61, 143.69, 87.8], [229.08, 144.72, 87.82], [224.8, 145.63, 91.23], [219.23, 148.47, 91.42], [211.83, 149.08, 90.84], [204.43, 149.68, 90.25], [200.63, 150.49, 86.27], [196.65, 152.66, 83.81], [194.01, 156.95, 85.47], [187.94, 155.28, 86.32], [181.87, 153.61, 87.18], [176.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,2,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.04578,2.3329,2.3503,0.3707,7.2,1081.08,0.00363,0.00377,"[[176.0, 152.0, 88.0], [167.41, 152.0, 88.0], [158.81, 152.0, 88.0], [153.8, 152.01, 91.57], [145.48, 152.01, 91.29], [137.17, 152.01, 91.01], [128.86, 152.01, 90.73], [120.54, 152.0, 90.45], [112.23, 152.0, 90.17], [103.92, 152.0, 89.89], [95.61, 152.0, 89.61], [88.44, 152.74, 88.91], [83.83, 154.16, 86.34], [81.62, 149.34, 84.77], [74.3, 149.92, 85.48], [66.99, 150.5, 86.18], [59.67, 151.08, 86.88], [52.36, 151.66, 87.58], [48.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,2,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.17782,3.1906,3.2599,0.3592,12.0,2656.6,0.00106,0.00232,"[[48.0, 152.0, 88.0], [48.74, 157.59, 85.74], [51.95, 161.94, 84.7], [50.25, 168.68, 84.55], [47.2, 172.36, 86.41], [42.06, 175.57, 86.17], [38.41, 178.44, 88.25], [36.33, 181.56, 91.65], [33.13, 183.01, 95.59], [31.45, 186.56, 98.95], [29.46, 191.03, 101.09], [21.12, 190.89, 100.98], [13.46, 191.53, 101.28], [11.7, 190.86, 107.43], [6.7, 189.9, 110.06], [1.61, 190.28, 113.18], [357.73, 187.73, 115.34], [349.99, 188.18, 115.74], [342.71, 188.61, 114.85], [339.91, 185.26, 112.4], [335.04, 187.3, 110.7], [335.12, 187.65, 102.54], [330.94, 189.61, 100.09], [330.06, 187.63, 94.36], [327.48, 182.53, 93.45], [324.89, 177.43, 92.54], [320.57, 176.15, 89.55], [318.42, 170.09, 89.16], [316.27, 164.04, 88.77], [314.12, 157.98, 88.38], [312.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,2,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.02659,2.8012,2.8462,0.4076,9.2,2526.1,0.00314,0.00355,"[[312.0, 152.0, 88.0], [303.41, 152.0, 88.0], [298.84, 152.21, 91.82], [291.24, 152.32, 92.71], [287.46, 150.51, 95.71], [283.46, 147.03, 96.83], [280.33, 143.9, 99.16], [277.3, 149.45, 99.14], [273.76, 153.84, 99.8], [266.22, 153.7, 98.89], [263.34, 150.91, 101.81], [256.0, 151.0, 100.65], [248.66, 151.09, 99.49], [241.32, 151.18, 98.33], [233.98, 151.27, 97.17], [226.64, 151.37, 96.01], [226.97, 152.87, 89.24], [223.68, 152.81, 83.99], [215.88, 152.68, 84.65], [208.07, 152.55, 85.3], [200.27, 152.41, 85.96], [192.46, 152.28, 86.61], [184.66, 152.15, 87.27], [176.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,3,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.01913,2.2905,2.3024,0.3688,6.8,1091.13,0.00364,0.00378,"[[176.0, 152.0, 88.0], [167.41, 152.0, 88.0], [161.91, 149.67, 88.76], [157.4, 149.86, 92.66], [152.67, 149.6, 89.06], [144.35, 149.79, 88.97], [136.03, 149.99, 88.89], [127.71, 150.18, 88.8], [119.39, 150.37, 88.72], [111.07, 150.56, 88.64], [102.75, 150.75, 88.55], [94.43, 150.94, 88.47], [86.11, 151.13, 88.38], [77.79, 151.32, 88.3], [69.47, 151.51, 88.22], [61.15, 151.7, 88.13], [52.83, 151.89, 88.05], [48.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,3,W1->W2,"[50.0, 150.0, 90.0]","[-50.0, 150.0, 90.0]",1,0.11373,4.0999,4.2335,0.4742,15.2,5006.55,0.00067,0.00203,"[[48.0, 152.0, 88.0], [48.42, 148.92, 93.1], [45.31, 150.01, 97.49], [48.63, 154.09, 98.69], [54.79, 153.12, 100.15], [57.95, 156.28, 102.42], [59.24, 155.52, 108.96], [56.12, 159.41, 110.54], [59.5, 162.9, 112.28], [56.02, 164.99, 115.31], [54.77, 172.28, 115.25], [49.73, 175.42, 115.66], [47.4, 181.68, 115.67], [42.64, 180.87, 112.65], [36.94, 180.68, 115.34], [34.51, 185.55, 114.05], [31.57, 190.03, 115.22], [25.72, 191.16, 113.6], [22.85, 196.08, 112.79], [22.07, 201.49, 110.39], [17.6, 202.65, 107.42], [10.03, 201.7, 107.49], [2.03, 201.2, 107.4], [355.74, 199.93, 108.42], [351.03, 199.87, 112.26], [349.52, 199.45, 105.6], [346.86, 195.8, 103.32], [341.19, 195.86, 100.46], [338.25, 191.45, 99.21], [335.32, 187.04, 97.95], [333.95, 185.68, 92.09], [332.56, 185.35, 85.22], [329.45, 180.29, 85.64], [322.97, 180.19, 87.65], [320.58, 174.06, 87.73], [318.19, 167.92, 87.8], [312.72, 167.29, 90.29], [312.38, 160.11, 89.21], [312.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,3,W2->W3,"[-50.0, 150.0, 90.0]","[180.0, 150.0, 90.0]",1,0.0582,3.2016,3.265,0.5985,12.4,2809.02,0.00376,0.00396,"[[312.0, 152.0, 88.0], [303.41, 152.0, 88.0], [300.55, 148.74, 85.52], [297.93, 146.17, 82.12], [294.52, 142.9, 80.21], [292.21, 137.79, 81.39], [290.45, 132.19, 80.15], [286.82, 132.25, 75.24], [281.99, 131.48, 72.25], [275.86, 129.14, 72.38], [272.3, 126.53, 69.96], [268.6, 123.95, 67.64], [268.39, 120.07, 72.15], [261.14, 120.04, 73.46], [258.28, 118.65, 77.8], [252.66, 120.93, 78.5], [247.04, 123.2, 79.2], [241.42, 125.48, 79.89], [237.8, 128.88, 78.33], [232.16, 129.56, 76.05], [226.83, 131.69, 77.18], [221.5, 133.82, 78.32], [217.46, 134.34, 82.36], [211.96, 136.68, 83.11], [211.18, 136.74, 90.86], [205.21, 136.31, 93.05], [200.19, 139.0, 92.18], [195.16, 141.7, 91.31], [190.14, 144.4, 90.44], [185.11, 147.1, 89.58], [180.09, 149.8, 88.71], [176.0, 152.0, 88.0]]"
rrt,L1,E3,8.0,4,W0->W1,"[180.0, 150.0, 90.0]","[50.0, 150.0, 90.0]",1,0.07958,2.3682,2.3827,0.3464,7.6,701.78,0.00353,0.00367,"[[176.0, 152.0, 88.0], [172.64, 155.86, 86.62], [169.52, 159.23, 84.52], [166.32, 159.74, 89.41], [158.35, 159.22, 89.32], [150.37, 158.7, 89.22], [142.39, 158.18, 89.13], [134.42, 157.65, 89.03], [128.1, 157.14, 90.8], [120.28, 156.64, 90.53], [112.46, 156.14, 90.25], [104.64, 155.64, 89.98], [96.82, 155.14, 89.71], [89.0, 154.63, 89.43], [81.18, 154.13, 89.16], [73.37, 153.63, 88.89], [67.68, 150.93, 89.09], [59.93, 151.35, 88.66], [52.19, 151.77, 88.23], [48.0, 152.0, 88.0]]"
